time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
3.70E-05,,,,,,,,
0.019765139,6.17E-05,-4.55E-06,4.63E-06,,,2.000061594,1.999995447,4.61E-06
0.053727865,6.17E-05,-4.56E-06,4.66E-06,,,2.000061621,1.999995446,4.61E-06
0.087560892,6.17E-05,-4.56E-06,4.69E-06,,,2.000061632,1.999995446,4.62E-06
0.120798826,6.17E-05,-4.56E-06,4.70E-06,,,2.000061651,1.999995446,4.65E-06
0.155041218,6.17E-05,-4.55E-06,4.69E-06,,,2.000061648,1.999995446,4.68E-06
0.188841343,6.17E-05,-4.56E-06,4.66E-06,,,2.000061642,1.999995444,4.69E-06
0.222792149,6.17E-05,-4.56E-06,4.65E-06,,,2.000061645,1.999995446,4.68E-06
0.259674788,6.17E-05,-4.56E-06,4.66E-06,,,2.000061645,1.999995445,4.66E-06
0.297970533,6.17E-05,-4.56E-06,4.68E-06,,,2.000061658,1.999995445,4.65E-06
0.334757805,6.17E-05,-4.56E-06,4.70E-06,,,2.000061681,1.999995445,4.64E-06
0.368065834,6.17E-05,-4.56E-06,4.72E-06,,,2.000061698,1.999995445,4.66E-06
0.400920391,6.17E-05,-4.56E-06,4.73E-06,,,2.000061716,1.999995444,4.68E-06
0.434353352,6.17E-05,-4.56E-06,4.73E-06,,,2.000061708,1.999995444,4.71E-06
0.467844009,6.17E-05,-4.56E-06,4.72E-06,,,2.000061708,1.999995442,4.72E-06
0.501814127,6.17E-05,-4.56E-06,4.71E-06,,,2.000061703,1.999995444,4.72E-06
0.536130905,6.17E-05,-4.56E-06,4.70E-06,,,2.000061711,1.999995444,4.70E-06
0.570155144,6.18E-05,-4.56E-06,4.70E-06,,,2.000061727,1.999995444,4.68E-06
0.604161263,6.18E-05,-4.56E-06,4.71E-06,,,2.000061745,1.999995443,4.68E-06
0.638444424,6.18E-05,-4.56E-06,4.73E-06,,,2.000061768,1.999995443,4.69E-06
0.673635721,6.18E-05,-4.56E-06,4.75E-06,,,2.000061776,1.999995443,4.72E-06
0.707336187,6.18E-05,-4.56E-06,4.76E-06,,,2.000061773,1.999995441,4.74E-06
0.741674662,6.18E-05,-4.56E-06,4.77E-06,,,2.000061776,1.999995441,4.76E-06
0.775440693,6.18E-05,-4.56E-06,4.77E-06,,,2.000061764,1.999995443,4.75E-06
0.810048819,6.18E-05,-4.56E-06,4.77E-06,,,2.000061773,1.999995443,4.73E-06
0.843547106,6.18E-05,-4.56E-06,4.76E-06,,,2.000061795,1.999995442,4.71E-06
0.87723875,6.18E-05,-4.56E-06,4.75E-06,,,2.000061804,1.999995442,4.71E-06
0.911431551,6.18E-05,-4.56E-06,4.74E-06,,,2.000061821,1.99999544,4.73E-06
0.945297003,6.19E-05,-4.56E-06,4.75E-06,,,2.00006182,1.999995441,4.76E-06
0.97932601,6.19E-05,-4.56E-06,4.76E-06,,,2.000061816,1.999995441,4.79E-06
1.015826225,6.19E-05,-4.56E-06,4.78E-06,,,2.000061817,1.999995441,4.79E-06
1.050337076,6.19E-05,-4.56E-06,4.79E-06,,,2.000061828,1.999995441,4.76E-06
1.088005066,6.19E-05,-4.56E-06,4.80E-06,,,2.000061848,1.999995441,4.74E-06
1.124177456,6.19E-05,-4.56E-06,4.81E-06,,,2.000061873,1.999995441,4.73E-06
1.161543131,6.19E-05,-4.56E-06,4.81E-06,,,2.000061885,1.99999544,4.75E-06
1.194859743,6.19E-05,-4.56E-06,4.81E-06,,,2.000061902,1.999995439,4.79E-06
1.232212543,6.19E-05,-4.56E-06,4.80E-06,,,2.000061894,1.99999544,4.82E-06
1.264355659,6.19E-05,-4.56E-06,4.79E-06,,,2.000061886,1.999995439,4.82E-06
1.297386169,6.19E-05,-4.56E-06,4.79E-06,,,2.000061885,1.99999544,4.82E-06
