time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
2.57E-05,,,,,,,,
0.025725126,7.36E-05,-4.70E-06,1.11E-05,,,2.000073596,1.999995302,1.11E-05
0.069819212,7.36E-05,-4.70E-06,1.11E-05,,,2.000073588,1.999995303,1.11E-05
0.105373859,7.36E-05,-4.70E-06,1.11E-05,,,2.00007358,1.999995303,1.11E-05
0.138775826,7.36E-05,-4.70E-06,1.11E-05,,,2.000073568,1.999995303,1.11E-05
0.170451164,7.37E-05,-4.70E-06,1.11E-05,,,2.000073576,1.999995303,1.11E-05
0.202806234,7.37E-05,-4.70E-06,1.11E-05,,,2.000073596,1.999995302,1.11E-05
0.235837936,7.37E-05,-4.70E-06,1.11E-05,,,2.000073613,1.999995303,1.11E-05
0.268726826,7.37E-05,-4.70E-06,1.12E-05,,,2.000073641,1.999995302,1.11E-05
0.302085161,7.37E-05,-4.70E-06,1.12E-05,,,2.000073669,1.999995302,1.11E-05
0.335496664,7.37E-05,-4.70E-06,1.12E-05,,,2.00007369,1.999995302,1.11E-05
0.369253397,7.37E-05,-4.70E-06,1.12E-05,,,2.000073691,1.999995302,1.11E-05
0.403012753,7.37E-05,-4.70E-06,1.12E-05,,,2.000073701,1.9999953,1.11E-05
0.437182188,7.37E-05,-4.70E-06,1.11E-05,,,2.000073694,1.999995301,1.12E-05
0.473243237,7.37E-05,-4.70E-06,1.11E-05,,,2.000073674,1.999995301,1.12E-05
0.518585682,7.37E-05,-4.70E-06,1.11E-05,,,2.000073672,1.999995302,1.12E-05
0.550625801,7.38E-05,-4.70E-06,1.12E-05,,,2.000073678,1.999995302,1.12E-05
0.582435608,7.38E-05,-4.70E-06,1.12E-05,,,2.000073692,1.999995302,1.11E-05
0.617901802,7.38E-05,-4.70E-06,1.12E-05,,,2.00007372,1.999995302,1.11E-05
0.653054237,7.38E-05,-4.70E-06,1.12E-05,,,2.000073751,1.999995302,1.11E-05
0.688363552,7.38E-05,-4.70E-06,1.12E-05,,,2.000073759,1.999995301,1.12E-05
0.722123146,7.38E-05,-4.70E-06,1.12E-05,,,2.000073766,1.999995301,1.12E-05
0.755732298,7.38E-05,-4.70E-06,1.12E-05,,,2.000073778,1.999995301,1.12E-05
0.789271832,7.38E-05,-4.70E-06,1.12E-05,,,2.000073765,1.999995302,1.12E-05
0.823049307,7.38E-05,-4.70E-06,1.12E-05,,,2.000073755,1.999995298,1.12E-05
0.856782436,7.38E-05,-4.70E-06,1.12E-05,,,2.000073747,1.999995301,1.12E-05
0.891807795,7.38E-05,-4.70E-06,1.12E-05,,,2.000073738,1.999995301,1.12E-05
0.925784588,7.38E-05,-4.70E-06,1.12E-05,,,2.000073747,1.999995301,1.12E-05
0.959671021,7.39E-05,-4.70E-06,1.12E-05,,,2.000073771,1.999995301,1.12E-05
0.993959904,7.39E-05,-4.70E-06,1.12E-05,,,2.000073809,1.999995301,1.12E-05
1.029472113,7.39E-05,-4.70E-06,1.13E-05,,,2.000073822,1.999995301,1.12E-05
1.072583675,7.39E-05,-4.70E-06,1.13E-05,,,2.000073844,1.9999953,1.12E-05
1.112293243,7.38E-05,-4.70E-06,1.13E-05,,,2.000073858,1.9999953,1.12E-05
1.143609285,7.39E-05,-4.70E-06,1.12E-05,,,2.000073852,1.9999953,1.12E-05
1.174441576,7.39E-05,-4.70E-06,1.12E-05,,,2.000073855,1.999995298,1.12E-05
1.211595535,7.39E-05,-4.70E-06,1.12E-05,,,2.000073842,1.999995299,1.12E-05
1.242775679,7.39E-05,-4.70E-06,1.12E-05,,,2.00007383,1.999995299,1.12E-05
1.278552055,7.39E-05,-4.70E-06,1.13E-05,,,2.00007383,1.9999953,1.12E-05
1.31119895,7.39E-05,-4.70E-06,1.13E-05,,,2.000073847,1.9999953,1.12E-05
1.34422946,7.39E-05,-4.70E-06,1.13E-05,nan,nan,2.000073877,1.9999953,1.12E-05
1.377314091,7.39E-05,-4.70E-06,1.13E-05,nan,nan,2.000073897,1.9999953,1.12E-05
1.377938032,-0.001076417,-4.71E-06,1.33E-05,nan,nan,2.000073897,1.9999953,1.12E-05
1.411175489,-0.003386861,-4.73E-06,1.62E-05,nan,nan,2.000073923,1.999995299,1.12E-05
1.445961952,-0.006853836,-4.76E-06,1.82E-05,nan,nan,2.000073922,1.999995299,1.13E-05
1.479479074,-0.006853836,-4.76E-06,1.82E-05,0.23,nan,2.000073923,1.999995299,1.13E-05
1.513230085,-0.011473448,-4.81E-06,1.78E-05,0.23,nan,2.000073928,1.999995299,1.13E-05
1.513967752,-0.017251671,-4.86E-06,1.60E-05,0.23,2.77E-05,2.000073928,1.999995299,1.13E-05
1.546914816,-0.0218763,-4.88E-06,1.14E-05,0.23,2.77E-05,2.000073907,1.9999953,1.13E-05
1.580882311,-0.0218763,-4.88E-06,1.14E-05,0.23,-0.000109062,2.00007391,1.999995299,1.13E-05
1.61447978,-0.025345625,-4.89E-06,8.08E-06,0.23,-0.000109062,2.000073923,1.999995299,1.13E-05
1.648784876,-0.027659724,-4.88E-06,8.42E-06,0.23,-0.000109062,2.000073944,1.999995299,1.13E-05
1.649542809,-0.028821047,-4.89E-06,1.15E-05,0.23,-5.13E-05,2.000073944,1.999995299,1.13E-05
1.683493137,-0.028831813,-4.87E-06,1.33E-05,0.23,-5.13E-05,2.000073969,1.999995299,1.13E-05
1.717001438,-0.028831813,-4.87E-06,1.33E-05,0.001256416,8.32E-05,2.000073982,1.999995298,1.13E-05
1.751054287,-0.027687524,-4.87E-06,1.09E-05,0.001256416,8.32E-05,2.000073999,1.999995298,1.13E-05
1.75193119,-0.027642613,-4.88E-06,1.00E-05,0.003083475,-5.60E-05,2.000073999,1.999995298,1.13E-05
1.785033941,-0.027603785,-4.87E-06,1.25E-05,0.003083475,-5.60E-05,2.000073991,1.999995298,1.13E-05
1.819081068,-0.027502683,-4.87E-06,1.66E-05,0.003083475,-5.60E-05,2.000073984,1.999995298,1.13E-05
1.853339434,-0.027502683,-4.87E-06,1.66E-05,0.008348084,0.0001114,2.000073984,1.999995299,1.13E-05
