time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
49.93550611,94.91614618,-40.57732724,-0.045370411,nan,nan,5.68103732,5.036583561,0.777406375
49.96814203,95.01971862,-40.58260934,-0.056035579,nan,nan,5.68103732,5.036583561,0.777406375
49.97540283,95.01971862,-40.58260934,-0.056035579,nan,nan,5.683460621,5.038968424,0.777416381
49.97603703,95.01971862,-40.58260934,-0.056035579,nan,nan,5.683460621,5.038968424,0.777416381
50.00189233,95.12324366,-40.58879831,-0.063274193,nan,nan,5.683460621,5.038968424,0.777416381
50.03631067,95.22672405,-40.59560774,-0.0680965,nan,nan,5.685883907,5.041353297,0.777419216
50.03683305,95.22672405,-40.59560774,-0.0680965,nan,nan,5.685883907,5.041353297,0.777419216
50.04031062,95.22672405,-40.59560774,-0.0680965,nan,nan,5.688307208,5.043738188,0.77741439
50.04097629,95.22672405,-40.59560774,-0.0680965,nan,nan,5.688307208,5.043738188,0.77741439
50.0702796,95.33016659,-40.60281882,-0.07120706,nan,nan,5.688307208,5.043738188,0.77741439
50.10444713,95.43352919,-40.61035927,-0.073218193,nan,nan,5.690730535,5.04612308,0.777407404
50.10480475,95.43352919,-40.61035927,-0.073218193,nan,nan,5.690730535,5.04612308,0.777407404
50.10744548,95.43352919,-40.61035927,-0.073218193,nan,nan,5.693153871,5.048507951,0.777404134
50.10816312,95.43352919,-40.61035927,-0.073218193,nan,nan,5.693153871,5.048507951,0.777404134
50.13831234,95.53872059,-40.61868495,-0.072992634,nan,nan,5.693153871,5.048507951,0.777404134
50.17205143,95.64413985,-40.62612486,-0.066959051,nan,nan,5.695577197,5.050892817,0.777406243
50.17252159,95.64413985,-40.62612486,-0.066959051,nan,nan,5.695577197,5.050892817,0.777406243
50.17361641,95.64413985,-40.62612486,-0.066959051,nan,nan,5.698000504,5.053277669,0.777410869
50.20634627,95.74983321,-40.6326355,-0.055889834,nan,nan,5.698000504,5.053277669,0.777410869
50.24015594,95.85578194,-40.63776494,-0.040694492,nan,nan,5.700423806,5.055662539,0.77741388
50.2405715,95.85578194,-40.63776494,-0.040694492,nan,nan,5.700423806,5.055662539,0.77741388
50.24102354,95.85578194,-40.63776494,-0.040694492,nan,nan,5.700423806,5.055662539,0.77741388
50.27442551,95.96194775,-40.64110258,-0.022092015,nan,nan,5.702847102,5.05804741,0.777413345
50.27502894,95.96194775,-40.64110258,-0.022092015,nan,nan,5.702847102,5.05804741,0.777413345
50.30705047,95.96194775,-40.64110258,-0.022092015,nan,nan,5.705270408,5.060432283,0.777410519
50.3075254,95.96194775,-40.64110258,-0.022092015,nan,nan,5.705270408,5.060432283,0.777410519
50.30999565,96.06827803,-40.64231396,-0.000666866,nan,nan,5.707693726,5.062817153,0.777408122
50.34259605,96.17470565,-40.64111875,0.023116314,nan,nan,5.707693726,5.062817153,0.777408122
50.37387538,96.17470565,-40.64111875,0.023116314,nan,nan,5.710117056,5.065202031,0.777407911
50.3742888,96.17470565,-40.64111875,0.023116314,nan,nan,5.710117056,5.065202031,0.777407911
50.37678933,96.28112734,-40.63732164,0.048867994,nan,nan,5.710117056,5.065202031,0.777407911
50.41091919,96.38742528,-40.63069564,0.076240952,nan,nan,5.712540384,5.06758691,0.777409547
50.4115479,96.38742528,-40.63069564,0.076240952,nan,nan,5.712540384,5.06758691,0.777409547
50.44048858,96.38742528,-40.63069564,0.076240952,nan,nan,5.714963693,5.069971779,0.777411356
50.44142985,96.38742528,-40.63069564,0.076240952,nan,nan,5.714963693,5.069971779,0.777411356
50.44452429,96.49354796,-40.62103758,0.104961043,nan,nan,5.714963693,5.069971779,0.777411356
50.47893524,96.59920777,-40.60870955,0.134698194,nan,nan,5.717386997,5.072356646,0.777411903
50.47937965,96.59920777,-40.60870955,0.134698194,nan,nan,5.717386997,5.072356646,0.777411903
50.50666547,96.59920777,-40.60870955,0.134698194,nan,nan,5.719810306,5.074741522,0.777411063
50.50723171,96.59920777,-40.60870955,0.134698194,nan,nan,5.719810306,5.074741522,0.777411063
50.51458573,96.70421325,-40.59311189,0.164658554,nan,nan,5.722233604,5.077126377,0.777409806
50.54687715,96.80850462,-40.57439687,0.194224036,nan,nan,5.722233604,5.077126377,0.777409806
50.57349753,96.80850462,-40.57439687,0.194224036,nan,nan,5.724656914,5.079511244,0.777409197
50.57398677,96.80850462,-40.57439687,0.194224036,nan,nan,5.724656914,5.079511244,0.777409197
50.58072734,96.91104991,-40.55280291,0.222335635,nan,nan,5.724656914,5.079511244,0.777409197
50.61476302,97.01190699,-40.52877489,0.244264696,nan,nan,5.727080232,5.081896115,0.777409577
50.61520195,97.01190699,-40.52877489,0.244264696,nan,nan,5.727080232,5.081896115,0.777409577
50.64031363,97.01190699,-40.52877489,0.244264696,nan,nan,5.729503555,5.084280995,0.777410431
50.6406765,97.01190699,-40.52877489,0.244264696,nan,nan,5.729503555,5.084280995,0.777410431
50.64892983,97.11231515,-40.50287788,0.259790075,nan,nan,5.729503555,5.084280995,0.777410431
50.68320513,97.21239022,-40.47567302,0.270738602,nan,nan,5.731926877,5.08666588,0.777410998
50.68363929,97.21239022,-40.47567302,0.270738602,nan,nan,5.731926877,5.08666588,0.777410998
50.70671153,97.21239022,-40.47567302,0.270738602,nan,nan,5.734350182,5.089050748,0.777410914
50.70715451,97.21239022,-40.47567302,0.270738602,nan,nan,5.734350182,5.089050748,0.777410914
50.71859884,97.31220258,-40.44754252,0.27854051,nan,nan,5.736773491,5.09143562,0.777410384
50.75091124,97.41196507,-40.41895218,0.284451783,nan,nan,5.736773491,5.09143562,0.777410384
50.77390838,97.41196507,-40.41895218,0.284451783,nan,nan,5.7391968,5.093820492,0.777409917
50.77454543,97.41196507,-40.41895218,0.284451783,nan,nan,5.7391968,5.093820492,0.777409917
50.78538704,97.51348104,-40.38990493,0.28668321,nan,nan,5.7391968,5.093820492,0.777409917
50.8201654,97.61486462,-40.3601858,0.283020623,nan,nan,5.741620098,5.096205347,0.777409859
50.82068706,97.61486462,-40.3601858,0.283020623,nan,nan,5.741620098,5.096205347,0.777409859
50.84052372,97.61486462,-40.3601858,0.283020623,nan,nan,5.744043406,5.098590218,0.777410171
50.84130573,97.61486462,-40.3601858,0.283020623,nan,nan,5.744043406,5.098590218,0.777410171
50.85383701,97.71664838,-40.33103516,0.274371175,nan,nan,5.744043406,5.098590218,0.777410171
50.88817191,97.81871515,-40.30299169,0.261882012,nan,nan,5.746466722,5.100975098,0.777410535
50.88855529,97.81871515,-40.30299169,0.261882012,nan,nan,5.746466722,5.100975098,0.777410535
50.90699387,97.81871515,-40.30299169,0.261882012,nan,nan,5.748890035,5.103359975,0.777410667
50.90756035,97.81871515,-40.30299169,0.261882012,nan,nan,5.748890035,5.103359975,0.777410667
50.92342567,97.92123669,-40.27632355,0.247023318,nan,nan,5.751313353,5.105744859,0.777410522
50.95572281,98.02421307,-40.25131317,0.230129797,nan,nan,5.751313353,5.105744859,0.777410522
50.973804,98.02421307,-40.25131317,0.230129797,nan,nan,5.753736654,5.108129724,0.777410275
50.97452545,98.02421307,-40.25131317,0.230129797,nan,nan,5.753736654,5.108129724,0.777410275
50.98986125,98.12766451,-40.22814137,0.211474592,nan,nan,5.753736654,5.108129724,0.777410275
51.02416086,98.23161048,-40.20695389,0.191309627,nan,nan,5.756159956,5.110514592,0.777410135
51.02465749,98.23161048,-40.20695389,0.191309627,nan,nan,5.756159956,5.110514592,0.777410135
51.04038215,98.23161048,-40.20695389,0.191309627,nan,nan,5.758583262,5.112899461,0.77741019
51.04102039,98.23161048,-40.20695389,0.191309627,nan,nan,5.758583262,5.112899461,0.77741019
51.05780172,98.33619794,-40.18778809,0.169489886,nan,nan,5.758583262,5.112899461,0.77741019
51.09282327,98.44105022,-40.17157392,0.14598374,nan,nan,5.761006571,5.115284334,0.777410363
51.09350181,98.44105022,-40.17157392,0.14598374,nan,nan,5.761006571,5.115284334,0.777410363
51.10706449,98.44105022,-40.17157392,0.14598374,nan,nan,5.763429886,5.117669214,0.7774105
51.1076026,98.44105022,-40.17157392,0.14598374,nan,nan,5.763429886,5.117669214,0.7774105
51.12830734,98.54614581,-40.15759584,0.121665246,nan,nan,5.765853205,5.120054099,0.77741051
51.16045642,98.65164237,-40.14573044,0.096743582,nan,nan,5.765853205,5.120054099,0.77741051
51.17331219,98.65164237,-40.14573044,0.096743582,nan,nan,5.768276524,5.122438984,0.77741042
51.17384553,98.65164237,-40.14573044,0.096743582,nan,nan,5.768276524,5.122438984,0.77741042
51.19502187,98.75754018,-40.13687329,0.07098146,nan,nan,5.768276524,5.122438984,0.77741042
51.22887921,98.86250815,-40.13089751,0.045105425,nan,nan,5.770699839,5.124823864,0.777410327
51.22939587,98.86250815,-40.13089751,0.045105425,nan,nan,5.770699839,5.124823864,0.777410327
51.24057913,98.86250815,-40.13089751,0.045105425,nan,nan,5.773123141,5.127208729,0.777410306
51.24120927,98.86250815,-40.13089751,0.045105425,nan,nan,5.773123141,5.127208729,0.777410306
51.26264048,98.96594384,-40.12732689,0.025160318,nan,nan,5.773123141,5.127208729,0.777410306
51.29678893,99.06963323,-40.12546389,0.011465366,nan,nan,5.775546448,5.129593601,0.777410359
