time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
3.36E-05,,,,,,,,
1.242615223,,,,0,0,2.000060706,1.999995489,4.15E-06
1.275223017,6.06E-05,-4.51E-06,4.09E-06,0,0,2.000060689,1.999995486,4.15E-06
1.310742617,6.06E-05,-4.51E-06,4.08E-06,0,0,2.000060687,1.999995488,4.15E-06
1.364563465,6.07E-05,-4.51E-06,4.09E-06,0,0,2.000060674,1.999995488,4.14E-06
1.365360498,6.07E-05,-4.51E-06,4.10E-06,nan,nan,2.000060674,1.999995488,4.14E-06
1.400201559,6.07E-05,-4.51E-06,4.10E-06,nan,nan,2.000060679,1.999995487,4.13E-06
1.431461573,6.07E-05,-4.51E-06,4.12E-06,nan,nan,2.000060703,1.999995485,4.13E-06
1.463813066,6.07E-05,-4.51E-06,4.14E-06,nan,nan,2.000060727,1.999995486,4.14E-06
1.46489048,6.07E-05,-4.51E-06,4.15E-06,nan,nan,2.000060727,1.999995486,4.14E-06
1.496402979,6.07E-05,-4.51E-06,4.15E-06,nan,nan,2.000060757,1.999995485,4.15E-06
1.533625841,6.07E-05,-4.51E-06,4.15E-06,nan,nan,2.000060774,1.999995484,4.15E-06
1.564440966,6.07E-05,-4.51E-06,4.15E-06,nan,nan,2.000060796,1.999995483,4.16E-06
1.598110676,6.07E-05,-4.51E-06,4.16E-06,nan,nan,2.000060793,1.999995483,4.18E-06
1.598918676,6.07E-05,-4.51E-06,4.14E-06,nan,nan,2.000060793,1.999995483,4.18E-06
1.633772612,-0.001089472,-4.51E-06,6.09E-06,nan,nan,2.000060791,1.999995482,4.19E-06
1.635150671,-0.001089472,-4.51E-06,6.09E-06,nan,nan,2.000060791,1.999995482,4.19E-06
1.644087315,-0.001089472,-4.51E-06,6.09E-06,nan,nan,2.000060791,1.999995482,4.19E-06
1.667207003,-0.003398699,-4.52E-06,9.07E-06,nan,nan,2.000060791,1.999995482,4.19E-06
1.701215029,-0.006863012,-4.53E-06,1.11E-05,nan,nan,2.001211136,1.999995477,2.17E-06
1.702299118,-0.006863012,-4.53E-06,1.11E-05,nan,nan,2.003515432,1.999995461,-1.45E-06
1.703096867,-0.006863012,-4.53E-06,1.11E-05,nan,nan,2.003515432,1.999995461,-1.45E-06
1.709709167,-0.006863012,-4.53E-06,1.11E-05,0.23,nan,2.003515432,1.999995461,-1.45E-06
1.734828949,-0.011487941,-4.54E-06,1.07E-05,0.23,nan,2.003515432,1.999995461,-1.45E-06
1.768709898,-0.01726501,-4.55E-06,8.73E-06,0.23,nan,2.006809087,1.999996116,0.000421263
1.769323349,-0.01726501,-4.55E-06,8.73E-06,0.23,nan,2.01020162,2.000000949,0.00257741
1.769778728,-0.01726501,-4.55E-06,8.73E-06,0.23,nan,2.01020162,2.000000949,0.00257741
1.776262522,-0.01726501,-4.55E-06,8.73E-06,0.23,-0.000395943,2.01020162,2.000000949,0.00257741
1.803801537,-0.024198388,-4.55E-06,7.19E-06,0.23,-0.000395943,2.013592689,2.000016496,0.006925048
1.836144686,-0.029979412,-4.53E-06,4.44E-06,0.23,-0.000395943,2.013592689,2.000016496,0.006925048
1.843629599,-0.029979412,-4.53E-06,4.44E-06,0.23,-0.000728195,2.016983076,2.000048244,0.012227205
1.844203711,-0.029979412,-4.53E-06,4.44E-06,0.23,-0.000728195,2.016983076,2.000048244,0.012227205
1.870291948,-0.034606561,-4.51E-06,2.61E-06,0.23,-0.000728195,2.016983076,2.000048244,0.012227205
1.904853106,-0.038074941,-4.49E-06,2.99E-06,0.23,-0.000728195,2.020374096,2.00009685,0.016803013
1.905803442,-0.038074941,-4.49E-06,2.99E-06,0.23,-0.000728195,2.023766425,2.000158784,0.019918745
1.906486273,-0.038074941,-4.49E-06,2.99E-06,0.23,-0.000728195,2.023766425,2.000158784,0.019918745
1.909221172,-0.038074941,-4.49E-06,2.99E-06,0.23,-0.000246437,2.023766425,2.000158784,0.019918745
1.93868351,-0.040388539,-4.48E-06,5.45E-06,0.23,-0.000246437,2.023766425,2.000158784,0.019918745
1.973907709,-0.041555529,-4.46E-06,7.59E-06,0.23,-0.000246437,2.027159739,2.000229954,0.022129886
1.975125551,-0.041555529,-4.46E-06,7.59E-06,0.23,-0.000246437,2.030553137,2.000308955,0.024556056
1.975821972,-0.041555529,-4.46E-06,7.59E-06,0.23,-0.000246437,2.030553137,2.000308955,0.024556056
1.976608992,-0.041555529,-4.46E-06,7.59E-06,0.23,0.000781503,2.030553137,2.000308955,0.024556056
2.006967783,-0.04156747,-4.47E-06,6.14E-06,0.23,0.000781503,2.033945903,2.000397592,0.027891953
2.040595055,-0.040423977,-4.49E-06,1.11E-06,0.23,0.000781503,2.033945903,2.000397592,0.027891953
2.043128729,-0.040423977,-4.49E-06,1.11E-06,0.034273376,-0.001101323,2.037338755,2.000498669,0.03197366
2.043601513,-0.040423977,-4.49E-06,1.11E-06,0.034273376,-0.001101323,2.037338755,2.000498669,0.03197366
2.07409215,-0.038122503,-4.52E-06,-4.37E-06,0.034273376,-0.001101323,2.037338755,2.000498669,0.03197366
2.108664036,-0.036958268,-4.55E-06,-1.08E-05,0.034273376,-0.001101323,2.040731537,2.000613634,0.036104045
2.109434605,-0.036958268,-4.55E-06,-1.08E-05,0.034273376,-0.001101323,2.044124656,2.000741803,0.039710952
2.109906197,-0.036958268,-4.55E-06,-1.08E-05,0.034273376,-0.001101323,2.044124656,2.000741803,0.039710952
2.110431194,-0.036958268,-4.55E-06,-1.08E-05,0.23,-2.84,2.044124656,2.000741803,0.039710952
2.142216206,-0.035798324,-4.65E-06,-3.96E-05,0.23,-2.84,2.044124656,2.000741803,0.039710952
2.17624402,-0.035798324,-4.65E-06,-3.96E-05,0.035306398,-0.004881808,2.047520277,2.000881376,0.042756675
2.177140474,-0.035798324,-4.65E-06,-3.96E-05,0.035306398,-0.004881808,2.05091502,2.00103101,0.045643449
2.178527355,-0.035798324,-4.65E-06,-3.96E-05,0.035306398,-0.004881808,2.05091502,2.00103101,0.045643449
2.179517269,-0.034577423,-7.96E-06,-0.00288953,0.035306398,-0.004881808,2.05091502,2.00103101,0.045643449
2.211380482,-0.033371667,-1.78E-05,-0.012893939,0.035306398,-0.004881808,2.054306151,2.001190789,0.048802016
2.242724895,-0.033371667,-1.78E-05,-0.012893939,0.05884149,-2.185244113,2.054306151,2.001190789,0.048802016
2.244773388,-0.032167284,-3.73E-05,-0.022442825,0.05884149,-2.185244113,2.054306151,2.001190789,0.048802016
2.279168606,-0.03095099,-6.78E-05,-0.027705602,0.05884149,-2.185244113,2.057700434,2.001361798,0.052355192
2.280099392,-0.03095099,-6.78E-05,-0.027705602,0.05884149,-2.185244113,2.061090981,2.001545099,0.056094807
2.280587912,-0.03095099,-6.78E-05,-0.027705602,0.05884149,-2.185244113,2.061090981,2.001545099,0.056094807
2.309325933,-0.03095099,-6.78E-05,-0.027705602,0.083699731,0.449077017,2.061090981,2.001545099,0.056094807
2.31261301,-0.029716406,-0.000112462,-0.039608534,0.083699731,0.449077017,2.061090981,2.001545099,0.056094807
2.347038746,-0.028485636,-0.000179537,-0.066774824,0.083699731,0.449077017,2.064479691,2.001740906,0.059716824
2.347822666,-0.028485636,-0.000179537,-0.066774824,0.083699731,0.449077017,2.067866467,2.001948522,0.063076758
2.348324299,-0.028485636,-0.000179537,-0.066774824,0.083699731,0.449077017,2.067866467,2.001948522,0.063076758
2.376109838,-0.028485636,-0.000179537,-0.066774824,0.140635813,-2.84,2.067866467,2.001948522,0.063076758
2.381615877,-0.027088701,-0.000290877,-0.09556974,0.140635813,-2.84,2.071250713,2.002167083,0.066264322
2.414851427,-0.025688375,-0.000432357,-0.110126832,0.140635813,-2.84,2.071250713,2.002167083,0.066264322
2.44280529,-0.025688375,-0.000432357,-0.110126832,0.23,-2.84,2.074635696,2.002396556,0.069481172
2.443198204,-0.025688375,-0.000432357,-0.110126832,0.23,-2.84,2.074635696,2.002396556,0.069481172
2.448952675,-0.024283195,-0.00059529,-0.118344479,0.23,-2.84,2.074635696,2.002396556,0.069481172
2.483597279,-0.021730414,-0.000927979,-0.139296289,0.23,-2.84,2.078020245,2.002637176,0.072860262
2.484302521,-0.021730414,-0.000927979,-0.139296289,0.23,-2.84,2.081401364,2.002889217,0.076379335
2.484783173,-0.021730414,-0.000927979,-0.139296289,0.23,-2.84,2.081401364,2.002889217,0.076379335
2.51020503,-0.021730414,-0.000927979,-0.139296289,0.23,2.84,2.081401364,2.002889217,0.076379335
2.517681122,-0.0186076,-0.001428874,-0.18037399,0.23,2.84,2.081401364,2.002889217,0.076379335
2.551806688,-0.015516105,-0.002076573,-0.23263761,0.23,2.84,2.084781974,2.003153383,0.079913786
2.552587509,-0.015516105,-0.002076573,-0.23263761,0.23,2.84,2.088163429,2.003429438,0.083355852
2.553086042,-0.015516105,-0.002076573,-0.23263761,0.23,2.84,2.088163429,2.003429438,0.083355852
2.576266766,-0.015516105,-0.002076573,-0.23263761,0.23,-2.84,2.088163429,2.003429438,0.083355852
2.58628273,-0.012481513,-0.002858825,-0.271078424,0.23,-2.84,2.091544451,2.003717022,0.086693981
2.619482517,-0.009471001,-0.003713305,-0.281869647,0.23,-2.84,2.091544451,2.003717022,0.086693981
2.643079519,-0.009471001,-0.003713305,-0.281869647,0.23,-2.84,2.094924977,2.004015883,0.089999506
2.643607855,-0.009471001,-0.003713305,-0.281869647,0.23,-2.84,2.094924977,2.004015883,0.089999506
2.653780699,-0.00631012,-0.004634402,-0.284140537,0.23,-2.84,2.094924977,2.004015883,0.089999506
2.687802553,-0.002739339,-0.005723594,-0.308157259,0.23,-2.84,2.098304907,2.004326026,0.093352391
2.688395977,-0.002739339,-0.005723594,-0.308157259,0.23,-2.84,2.101684175,2.004647655,0.096777863
